Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000002	creidhartii	n9	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3202_t1	creidhartii_CRv4_Au5_s12_g3200_t1, creidhartii_CRv4_Au5_s6_g12756_t1, creidhartii_CRv4_Au5_s6_g12698_t1, creidhartii_CRv4_Au5_s17_g7209_t1, creidhartii_CRv4_Au5_s6_g12706_t1
OG0000002	creidhartii	n10	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3200_t1	creidhartii_CRv4_Au5_s6_g12756_t1, creidhartii_CRv4_Au5_s6_g12698_t1, creidhartii_CRv4_Au5_s17_g7209_t1, creidhartii_CRv4_Au5_s6_g12706_t1
OG0000002	creidhartii	n11	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12756_t1	creidhartii_CRv4_Au5_s6_g12698_t1, creidhartii_CRv4_Au5_s17_g7209_t1, creidhartii_CRv4_Au5_s6_g12706_t1
OG0000002	creidhartii	n12	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12698_t1	creidhartii_CRv4_Au5_s17_g7209_t1, creidhartii_CRv4_Au5_s6_g12706_t1
OG0000002	creidhartii	n13	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7209_t1	creidhartii_CRv4_Au5_s6_g12706_t1
OG0000002	creidhartii	n14	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6066_t1	creidhartii_CRv4_Au5_s6_g12824_t1, creidhartii_CRv4_Au5_s17_g7314_t1, creidhartii_CRv4_Au5_s16_g6060_t1, creidhartii_CRv4_Au5_s17_g7336_t1, creidhartii_CRv4_Au5_s17_g7227_t1, creidhartii_CRv4_Au5_s12_g3182_t1, creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n15	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12824_t1	creidhartii_CRv4_Au5_s17_g7314_t1, creidhartii_CRv4_Au5_s16_g6060_t1, creidhartii_CRv4_Au5_s17_g7336_t1, creidhartii_CRv4_Au5_s17_g7227_t1, creidhartii_CRv4_Au5_s12_g3182_t1, creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n16	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7314_t1	creidhartii_CRv4_Au5_s16_g6060_t1, creidhartii_CRv4_Au5_s17_g7336_t1, creidhartii_CRv4_Au5_s17_g7227_t1, creidhartii_CRv4_Au5_s12_g3182_t1, creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n17	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6060_t1	creidhartii_CRv4_Au5_s17_g7336_t1, creidhartii_CRv4_Au5_s17_g7227_t1, creidhartii_CRv4_Au5_s12_g3182_t1, creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n18	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7336_t1	creidhartii_CRv4_Au5_s17_g7227_t1, creidhartii_CRv4_Au5_s12_g3182_t1, creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n19	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7227_t1	creidhartii_CRv4_Au5_s12_g3182_t1, creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n20	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3182_t1	creidhartii_CRv4_Au5_s6_g12881_t1, creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n21	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12881_t1	creidhartii_CRv4_Au5_s6_g12877_t1, creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n22	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12877_t1	creidhartii_CRv4_Au5_s12_g3165_t1, creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n23	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3165_t1	creidhartii_CRv4_Au5_s17_g7253_t1, creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n24	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7253_t1	creidhartii_CRv4_Au5_s6_g12728_t1, creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n25	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12728_t1	creidhartii_CRv4_Au5_s6_g12689_t1, creidhartii_CRv4_Au5_s12_g3170_t1
OG0000002	creidhartii	n26	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12689_t1	creidhartii_CRv4_Au5_s12_g3170_t1
OG0000003	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_178-augustus-gene-0.123-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.33|0|0.5|1|1|4|0|122	Cvulgaris_augustus_masked_Scaffold_608-abinit-gene-0.1-mRNA-1 protein AED_0.28 eAED_0.28 QI_0|-1|0|1|-1|1|1|0|123, Cvulgaris_augustus_masked_Scaffold_1576-abinit-gene-0.0-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|-1|0|1|-1|1|1|0|123
OG0000003	Cvulgaris	n2	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_608-abinit-gene-0.1-mRNA-1 protein AED_0.28 eAED_0.28 QI_0|-1|0|1|-1|1|1|0|123	Cvulgaris_augustus_masked_Scaffold_1576-abinit-gene-0.0-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|-1|0|1|-1|1|1|0|123
OG0000003	creidhartii	n3	1.0	Terminal	creidhartii_CRv4_Au5_s13_g4466_t1	creidhartii_CRv4_Au5_s17_g7217_t1, creidhartii_CRv4_Au5_s12_g3164_t1, creidhartii_CRv4_Au5_s17_g7279_t1, creidhartii_CRv4_Au5_s6_g12935_t1, creidhartii_CRv4_Au5_s6_g12927_t1, creidhartii_CRv4_Au5_s17_g7325_t1, creidhartii_CRv4_Au5_s17_g7335_t1, creidhartii_CRv4_Au5_s17_g7313_t1, creidhartii_CRv4_Au5_s12_g3167_t1, creidhartii_CRv4_Au5_s12_g3185_t1, creidhartii_CRv4_Au5_s12_g3197_t1, creidhartii_CRv4_Au5_s6_g12883_t1, creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1, creidhartii_CRv4_Au5_s6_g12758_t1, creidhartii_CRv4_Au5_s6_g12893_t1
OG0000003	creidhartii	n4	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7217_t1, creidhartii_CRv4_Au5_s12_g3164_t1	creidhartii_CRv4_Au5_s17_g7279_t1, creidhartii_CRv4_Au5_s6_g12935_t1, creidhartii_CRv4_Au5_s6_g12927_t1, creidhartii_CRv4_Au5_s17_g7325_t1, creidhartii_CRv4_Au5_s17_g7335_t1, creidhartii_CRv4_Au5_s17_g7313_t1, creidhartii_CRv4_Au5_s12_g3167_t1, creidhartii_CRv4_Au5_s12_g3185_t1, creidhartii_CRv4_Au5_s12_g3197_t1, creidhartii_CRv4_Au5_s6_g12883_t1, creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1, creidhartii_CRv4_Au5_s6_g12758_t1, creidhartii_CRv4_Au5_s6_g12893_t1
OG0000003	creidhartii	n5	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7217_t1	creidhartii_CRv4_Au5_s12_g3164_t1
OG0000003	creidhartii	n6	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7279_t1, creidhartii_CRv4_Au5_s6_g12935_t1, creidhartii_CRv4_Au5_s6_g12927_t1	creidhartii_CRv4_Au5_s17_g7325_t1, creidhartii_CRv4_Au5_s17_g7335_t1, creidhartii_CRv4_Au5_s17_g7313_t1, creidhartii_CRv4_Au5_s12_g3167_t1, creidhartii_CRv4_Au5_s12_g3185_t1, creidhartii_CRv4_Au5_s12_g3197_t1, creidhartii_CRv4_Au5_s6_g12883_t1, creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1, creidhartii_CRv4_Au5_s6_g12758_t1, creidhartii_CRv4_Au5_s6_g12893_t1
OG0000003	creidhartii	n7	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7279_t1	creidhartii_CRv4_Au5_s6_g12935_t1, creidhartii_CRv4_Au5_s6_g12927_t1
OG0000003	creidhartii	n8	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12935_t1	creidhartii_CRv4_Au5_s6_g12927_t1
OG0000003	creidhartii	n9	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7325_t1, creidhartii_CRv4_Au5_s17_g7335_t1, creidhartii_CRv4_Au5_s17_g7313_t1	creidhartii_CRv4_Au5_s12_g3167_t1, creidhartii_CRv4_Au5_s12_g3185_t1, creidhartii_CRv4_Au5_s12_g3197_t1, creidhartii_CRv4_Au5_s6_g12883_t1, creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1, creidhartii_CRv4_Au5_s6_g12758_t1, creidhartii_CRv4_Au5_s6_g12893_t1
OG0000003	creidhartii	n10	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7325_t1, creidhartii_CRv4_Au5_s17_g7335_t1	creidhartii_CRv4_Au5_s17_g7313_t1
OG0000003	creidhartii	n11	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7325_t1	creidhartii_CRv4_Au5_s17_g7335_t1
OG0000003	creidhartii	n12	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3167_t1, creidhartii_CRv4_Au5_s12_g3185_t1, creidhartii_CRv4_Au5_s12_g3197_t1	creidhartii_CRv4_Au5_s6_g12883_t1, creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1, creidhartii_CRv4_Au5_s6_g12758_t1, creidhartii_CRv4_Au5_s6_g12893_t1
OG0000003	creidhartii	n13	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3167_t1	creidhartii_CRv4_Au5_s12_g3185_t1, creidhartii_CRv4_Au5_s12_g3197_t1
OG0000003	creidhartii	n14	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3185_t1	creidhartii_CRv4_Au5_s12_g3197_t1
OG0000003	creidhartii	n15	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12883_t1, creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1	creidhartii_CRv4_Au5_s6_g12758_t1, creidhartii_CRv4_Au5_s6_g12893_t1
OG0000003	creidhartii	n16	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12883_t1	creidhartii_CRv4_Au5_s17_g7252_t1, creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n17	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7252_t1	creidhartii_CRv4_Au5_s6_g12762_t1, creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n18	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12762_t1	creidhartii_CRv4_Au5_s6_g12731_t1, creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n19	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12731_t1	creidhartii_CRv4_Au5_s6_g12875_t1, creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n20	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12875_t1	creidhartii_CRv4_Au5_s17_g7228_t1, creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n21	1.0	Terminal	creidhartii_CRv4_Au5_s17_g7228_t1	creidhartii_CRv4_Au5_s6_g12693_t1, creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n22	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12693_t1	creidhartii_CRv4_Au5_s6_g12695_t1, creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n23	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12695_t1	creidhartii_CRv4_Au5_s6_g12914_t1, creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n24	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12914_t1	creidhartii_CRv4_Au5_s6_g12705_t1
OG0000003	creidhartii	n25	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12758_t1	creidhartii_CRv4_Au5_s6_g12893_t1
OG0000004	Cvulgaris	n1	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_1279-abinit-gene-0.1-mRNA-1 protein AED_0.31 eAED_0.32 QI_0|-1|0|1|-1|1|1|0|235, Cvulgaris_maker_Scaffold_1211-snap-gene-0.13-mRNA-1 protein AED_0.12 eAED_0.17 QI_0|0|0|0.5|1|1|2|0|357	Cvulgaris_maker_Scaffold_9-snap-gene-0.11-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0|0|0.66|0|0.33|3|0|579, Cvulgaris_maker_Scaffold_643-snap-gene-0.71-mRNA-1 protein AED_0.07 eAED_0.08 QI_0|0|0|1|0|0.5|2|0|497, Cvulgaris_maker_Scaffold_1429-snap-gene-0.19-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0|0|1|0|0|3|0|273, Cvulgaris_maker_Scaffold_2179-snap-gene-0.7-mRNA-1 protein AED_0.07 eAED_0.09 QI_0|0|0|0.75|0|0|4|0|453, Cvulgaris_maker_Scaffold_2180-snap-gene-0.3-mRNA-1 protein AED_0.12 eAED_0.14 QI_0|0|0|0.75|0|0|4|0|440, Cvulgaris_genemark_Scaffold_1171-abinit-gene-0.5-mRNA-1 protein AED_0.38 eAED_0.42 QI_0|0|0|0.62|1|1|8|0|437, Cvulgaris_augustus_masked_Scaffold_1278-abinit-gene-0.0-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0|0|0.5|1|1|2|0|232, Cvulgaris_maker_Scaffold_2273-snap-gene-0.10-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|0|0|0.6|0|0|5|0|801, Cvulgaris_genemark_Scaffold_663-abinit-gene-0.2-mRNA-1 protein AED_0.28 eAED_0.31 QI_0|0|0|0.8|1|1|10|0|945, Cvulgaris_genemark_Scaffold_1189-abinit-gene-0.2-mRNA-1 protein AED_0.50 eAED_0.50 QI_0|0|0|0.5|1|1|2|0|296, Cvulgaris_genemark_Scaffold_380-abinit-gene-0.8-mRNA-1 protein AED_0.60 eAED_0.60 QI_0|0|0|0.25|1|1|4|0|479, Cvulgaris_genemark_Scaffold_1189-abinit-gene-0.1-mRNA-1 protein AED_0.50 eAED_0.50 QI_0|0|0|0.5|1|1|2|0|330, Cvulgaris_snap_masked_Scaffold_380-abinit-gene-0.22-mRNA-1 protein AED_0.53 eAED_0.53 QI_0|-1|0|1|-1|1|1|0|384, Cvulgaris_genemark_Scaffold_878-abinit-gene-0.1-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0|0|0.83|1|1|6|0|888, Cvulgaris_maker_Scaffold_1188-snap-gene-0.4-mRNA-1 protein AED_0.07 eAED_0.08 QI_0|0|0|1|0|0|2|0|468, Cvulgaris_genemark_Scaffold_1105-abinit-gene-0.7-mRNA-1 protein AED_0.42 eAED_0.42 QI_0|0|0|0.5|1|1|2|0|437, Cvulgaris_maker_Scaffold_379-snap-gene-0.14-mRNA-1 protein AED_0.50 eAED_0.51 QI_0|0|0|0.6|0.5|0.4|5|0|536, Cvulgaris_maker_Scaffold_1210-snap-gene-0.6-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|0.5|0|1|0|0|3|0|330, Cvulgaris_maker_Scaffold_379-snap-gene-0.13-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0|0|1|0|0|2|0|356, Cvulgaris_maker_Scaffold_380-snap-gene-0.30-mRNA-1 protein AED_0.07 eAED_0.09 QI_35|0|0|1|0|0|2|0|392, Cvulgaris_maker_Scaffold_1550-snap-gene-0.47-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0|0|0.66|0.5|0.66|3|0|394, Cvulgaris_maker_Scaffold_879-snap-gene-0.37-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0|0|0.66|0.5|0.33|3|0|521, Cvulgaris_maker_Scaffold_1345-snap-gene-0.6-mRNA-1 protein AED_0.16 eAED_0.19 QI_0|0|0|0.66|0|0.33|3|0|454
OG0000004	Cvulgaris	n2	1.0	Terminal	Cvulgaris_augustus_masked_Scaffold_1279-abinit-gene-0.1-mRNA-1 protein AED_0.31 eAED_0.32 QI_0|-1|0|1|-1|1|1|0|235	Cvulgaris_maker_Scaffold_1211-snap-gene-0.13-mRNA-1 protein AED_0.12 eAED_0.17 QI_0|0|0|0.5|1|1|2|0|357
OG0000004	Cvulgaris	n3	1.0	Terminal	Cvulgaris_maker_Scaffold_9-snap-gene-0.11-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0|0|0.66|0|0.33|3|0|579, Cvulgaris_maker_Scaffold_643-snap-gene-0.71-mRNA-1 protein AED_0.07 eAED_0.08 QI_0|0|0|1|0|0.5|2|0|497, Cvulgaris_maker_Scaffold_1429-snap-gene-0.19-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0|0|1|0|0|3|0|273, Cvulgaris_maker_Scaffold_2179-snap-gene-0.7-mRNA-1 protein AED_0.07 eAED_0.09 QI_0|0|0|0.75|0|0|4|0|453, Cvulgaris_maker_Scaffold_2180-snap-gene-0.3-mRNA-1 protein AED_0.12 eAED_0.14 QI_0|0|0|0.75|0|0|4|0|440, Cvulgaris_genemark_Scaffold_1171-abinit-gene-0.5-mRNA-1 protein AED_0.38 eAED_0.42 QI_0|0|0|0.62|1|1|8|0|437, Cvulgaris_augustus_masked_Scaffold_1278-abinit-gene-0.0-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0|0|0.5|1|1|2|0|232, Cvulgaris_maker_Scaffold_2273-snap-gene-0.10-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|0|0|0.6|0|0|5|0|801, Cvulgaris_genemark_Scaffold_663-abinit-gene-0.2-mRNA-1 protein AED_0.28 eAED_0.31 QI_0|0|0|0.8|1|1|10|0|945	Cvulgaris_genemark_Scaffold_1189-abinit-gene-0.2-mRNA-1 protein AED_0.50 eAED_0.50 QI_0|0|0|0.5|1|1|2|0|296, Cvulgaris_genemark_Scaffold_380-abinit-gene-0.8-mRNA-1 protein AED_0.60 eAED_0.60 QI_0|0|0|0.25|1|1|4|0|479, Cvulgaris_genemark_Scaffold_1189-abinit-gene-0.1-mRNA-1 protein AED_0.50 eAED_0.50 QI_0|0|0|0.5|1|1|2|0|330, Cvulgaris_snap_masked_Scaffold_380-abinit-gene-0.22-mRNA-1 protein AED_0.53 eAED_0.53 QI_0|-1|0|1|-1|1|1|0|384, Cvulgaris_genemark_Scaffold_878-abinit-gene-0.1-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0|0|0.83|1|1|6|0|888, Cvulgaris_maker_Scaffold_1188-snap-gene-0.4-mRNA-1 protein AED_0.07 eAED_0.08 QI_0|0|0|1|0|0|2|0|468, Cvulgaris_genemark_Scaffold_1105-abinit-gene-0.7-mRNA-1 protein AED_0.42 eAED_0.42 QI_0|0|0|0.5|1|1|2|0|437, Cvulgaris_maker_Scaffold_379-snap-gene-0.14-mRNA-1 protein AED_0.50 eAED_0.51 QI_0|0|0|0.6|0.5|0.4|5|0|536, Cvulgaris_maker_Scaffold_1210-snap-gene-0.6-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|0.5|0|1|0|0|3|0|330, Cvulgaris_maker_Scaffold_379-snap-gene-0.13-mRNA-1 protein AED_0.31 eAED_0.31 QI_0|0|0|1|0|0|2|0|356, Cvulgaris_maker_Scaffold_380-snap-gene-0.30-mRNA-1 protein AED_0.07 eAED_0.09 QI_35|0|0|1|0|0|2|0|392, Cvulgaris_maker_Scaffold_1550-snap-gene-0.47-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0|0|0.66|0.5|0.66|3|0|394, Cvulgaris_maker_Scaffold_879-snap-gene-0.37-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0|0|0.66|0.5|0.33|3|0|521, Cvulgaris_maker_Scaffold_1345-snap-gene-0.6-mRNA-1 protein AED_0.16 eAED_0.19 QI_0|0|0|0.66|0|0.33|3|0|454
OG0000004	Cvulgaris	n4	1.0	Terminal	Cvulgaris_maker_Scaffold_9-snap-gene-0.11-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0|0|0.66|0|0.33|3|0|579, Cvulgaris_maker_Scaffold_643-snap-gene-0.71-mRNA-1 protein AED_0.07 eAED_0.08 QI_0|0|0|1|0|0.5|2|0|497, Cvulgaris_maker_Scaffold_1429-snap-gene-0.19-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0|0|1|0|0|3|0|273, Cvulgaris_maker_Scaffold_2179-snap-gene-0.7-mRNA-1 protein AED_0.07 eAED_0.09 QI_0|0|0|0.75|0|0|4|0|453, Cvulgaris_maker_Scaffold_2180-snap-gene-0.3-mRNA-1 protein AED_0.12 eAED_0.14 QI_0|0|0|0.75|0|0|4|0|440	Cvulgaris_genemark_Scaffold_1171-abinit-gene-0.5-mRNA-1 protein AED_0.38 eAED_0.42 QI_0|0|0|0.62|1|1|8|0|437, Cvulgaris_augustus_masked_Scaffold_1278-abinit-gene-0.0-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0|0|0.5|1|1|2|0|232, Cvulgaris_maker_Scaffold_2273-snap-gene-0.10-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|0|0|0.6|0|0|5|0|801, Cvulgaris_genemark_Scaffold_663-abinit-gene-0.2-mRNA-1 protein AED_0.28 eAED_0.31 QI_0|0|0|0.8|1|1|10|0|945
