Orthogroup	Tgondii	Pfalciparum
OG0002155	TGME49_280500	PF3D7_1471200
OG0002156	TGME49_204370	PF3D7_1470400
OG0002157	TGME49_313550	PF3D7_1467400
OG0002158	TGME49_314740	PF3D7_1461600
OG0002159	TGME49_293870	PF3D7_1457200
OG0002160	TGME49_237560	PF3D7_1454500
OG0002161	TGME49_265110	PF3D7_1451900
OG0002162	TGME49_205650	PF3D7_1449500
OG0002163	TGME49_261460	PF3D7_1441400
OG0002164	TGME49_311360	PF3D7_1436600
OG0002165	TGME49_259000	PF3D7_1435400
OG0002166	TGME49_305770	PF3D7_1434000
OG0002167	TGME49_231040	PF3D7_1427800
OG0002168	TGME49_219520	PF3D7_1426200
OG0002169	TGME49_305320	PF3D7_1414600
OG0002170	TGME49_267840	PF3D7_1410000
OG0002171	TGME49_281980	PF3D7_1409900
OG0002172	TGME49_294790	PF3D7_0419700
OG0002173	TGME49_270450	PF3D7_0416300
OG0002174	TGME49_261440	PF3D7_0414900
OG0002175	TGME49_224240	PF3D7_0410300
OG0002176	TGME49_233410	PF3D7_0409200
OG0002177	TGME49_211240	PF3D7_0407200
OG0002178	TGME49_251740	PF3D7_0404100
OG0002179	TGME49_243990	PF3D7_0515900
OG0002180	TGME49_249910	PF3D7_0513500
OG0002181	TGME49_214770	PF3D7_0512600
OG0002182	TGME49_320070	PF3D7_0512300
OG0002183	TGME49_266460	PF3D7_0505800
OG0002184	TGME49_266070	PF3D7_0503800
OG0002185	TGME49_231280	PF3D7_0501800
OG0002186	TGME49_309950	PF3D7_0630500
OG0002187	TGME49_201380	PF3D7_0623000
OG0002188	TGME49_297080	PF3D7_0616000
OG0002189	TGME49_229020	PF3D7_0615500
OG0002190	TGME49_251930	PF3D7_0615100
OG0002191	TGME49_289530	PF3D7_0614500
OG0002192	TGME49_318410	PF3D7_0608700
OG0002193	TGME49_259210	PF3D7_0602800
OG0002194	TGME49_265330	PF3D7_0312400
OG0002195	TGME49_250830	PF3D7_0312300
OG0002196	TGME49_233400	PF3D7_0110900
OG0002197	TGME49_310030	PF3D7_0105300
OG0002198	TGME49_251940	PF3D7_1146500
OG0002199	TGME49_321620	PF3D7_1145400
OG0002200	TGME49_250350	PF3D7_1145300
OG0002201	TGME49_277970	PF3D7_1141600
OG0002202	TGME49_295000	PF3D7_0935200
OG0002203	TGME49_236210	PF3D7_0933600
OG0002204	TGME49_227290	PF3D7_0925700
OG0002205	TGME49_321290	PF3D7_0922700
OG0002206	TGME49_253880	PF3D7_0920000
OG0002207	TGME49_232410	PF3D7_0919300
OG0002208	TGME49_263520	PF3D7_0909500
OG0002209	TGME49_273550	PF3D7_0909200
OG0002210	TGME49_216700	PF3D7_0907900
OG0002211	TGME49_203170	PF3D7_0904800
OG0002212	TGME49_297530	PF3D7_1134700
OG0002213	TGME49_202960	PF3D7_1132900
OG0002214	TGME49_218410	PF3D7_1130200
OG0002215	TGME49_224490	PF3D7_1128400
OG0002216	TGME49_300260	PF3D7_1126000
OG0002217	TGME49_306540	PF3D7_1124600
OG0002218	TGME49_225770	PF3D7_1121300
OG0002219	TGME49_318330	PF3D7_1118600
OG0002220	TGME49_248340	PF3D7_1117700
OG0002221	TGME49_247240	PF3D7_1117100
OG0002222	TGME49_294250	PF3D7_1116400
OG0002223	TGME49_229480	PF3D7_1108600
OG0002224	TGME49_269180	PF3D7_1107300
OG0002225	TGME49_207450	PF3D7_1105700
OG0002226	TGME49_272400	PF3D7_1103700
OG0002227	TGME49_258650	PF3D7_1364900
OG0002228	TGME49_206490	PF3D7_1354800
OG0002229	TGME49_266930	PF3D7_1353500
OG0002230	TGME49_269000	PF3D7_1352100
OG0002231	TGME49_310280	PF3D7_1347700
OG0002232	TGME49_291640	PF3D7_1344800
OG0002233	TGME49_262150	PF3D7_1343700
OG0002234	TGME49_268810	PF3D7_1342400
OG0002235	TGME49_238230	PF3D7_1340600
OG0002236	TGME49_233680	PF3D7_1336800
OG0002237	TGME49_222920	PF3D7_1332300
OG0002238	TGME49_305840	PF3D7_1327600
OG0002239	TGME49_222100	PF3D7_1320000
OG0002240	TGME49_260630	PF3D7_1318800
OG0002241	TGME49_217780	PF3D7_1316800
OG0002242	TGME49_306630	PF3D7_1315700
OG0002243	TGME49_243500	PF3D7_1315100
OG0002244	TGME49_235640	PF3D7_1313200
OG0002245	TGME49_257350	PF3D7_1312900
OG0002246	TGME49_228250	PF3D7_1312400
OG0002247	TGME49_256970	PF3D7_1311900
OG0002248	TGME49_289730	PF3D7_1309700
OG0002249	TGME49_243930	PF3D7_0828800
OG0002250	TGME49_216900	PF3D7_0824600
OG0002251	TGME49_306280	PF3D7_0822100
OG0002252	TGME49_244200	PF3D7_0820700
OG0002253	TGME49_216400	PF3D7_0816800
OG0002254	TGME49_314720	PF3D7_0816700
OG0002255	TGME49_311870	PF3D7_0816000
OG0002256	TGME49_252290	PF3D7_0812400
OG0002257	TGME49_260240	PF3D7_0811300
OG0002258	TGME49_223960	PF3D7_0807800
OG0002259	TGME49_309210	PF3D7_0802200
OG0002260	TGME49_202810	PF3D7_0724400
OG0002261	TGME49_257710	PF3D7_0719300
OG0002262	TGME49_244620	PF3D7_0719200
OG0002263	TGME49_268010	PF3D7_0718100
OG0002264	TGME49_301440	PF3D7_0717500
OG0002265	TGME49_289830	PF3D7_0716800
OG0002266	TGME49_267800	PF3D7_1037500
OG0002267	TGME49_289300	PF3D7_1034900
OG0002268	TGME49_257560	PF3D7_1033500
OG0002269	TGME49_294290	PF3D7_1032500
OG0002270	TGME49_207770	PF3D7_1030500
OG0002271	TGME49_301370	PF3D7_1027900
OG0002272	TGME49_316620	PF3D7_1026400
OG0002273	TGME49_247550	PF3D7_1015600
OG0002274	TGME49_270330	PF3D7_1014400
OG0002275	TGME49_220160	PF3D7_1012900
OG0002276	TGME49_200320	PF3D7_1012400
OG0002277	TGME49_317720	PF3D7_1007900
OG0002278	TGME49_261010	PF3D7_1248900
OG0002279	TGME49_267540	PF3D7_1246900
OG0002280	TGME49_258690	PF3D7_1246100
OG0002281	TGME49_320620	PF3D7_1242200
OG0002282	TGME49_286600	PF3D7_1230100
OG0002283	TGME49_224850	PF3D7_1224300
OG0002284	TGME49_205760	PF3D7_1218800
OG0002285	TGME49_223000	PF3D7_1213600
OG0002286	TGME49_242415	PF3D7_1211600
OG0002287	TGME49_271420	PF3D7_1209600
OG0002288	TGME49_238000	PF3D7_1202400
OG0002289	TGME49_270830	PF3D7_0218500
OG0002290	TGME49_270510	PF3D7_0211800
OG0002291	TGME49_249950	PF3D7_0203700
OG0002292	TGME49_249330	PF3D7_0203300
OG0002293	TGME49_202800	PF3D7_1475300
OG0002294	TGME49_246500	PF3D7_1474500
OG0002295	TGME49_234520	PF3D7_1468800
OG0002296	TGME49_290170	PF3D7_1466100
OG0002297	TGME49_238995	PF3D7_1465500
OG0002298	TGME49_213000	PF3D7_1463200
OG0002299	TGME49_237870	PF3D7_1460100
OG0002300	TGME49_315680	PF3D7_1457500
OG0002301	TGME49_205658	PF3D7_1455800
OG0002302	TGME49_241160	PF3D7_1455400
OG0002303	TGME49_308830	PF3D7_1455100
OG0002304	TGME49_278830	PF3D7_1453800
OG0002305	TGME49_305460	PF3D7_1434600
OG0002306	TGME49_315530	PF3D7_1423800
OG0002307	TGME49_241830	PF3D7_1423200
OG0002308	TGME49_307770	PF3D7_1420600
OG0002309	TGME49_270530	PF3D7_1418000
OG0002310	TGME49_214210	PF3D7_1417500
OG0002311	TGME49_314970	PF3D7_1416100
OG0002312	TGME49_300280	PF3D7_1414800
OG0002313	TGME49_233350	PF3D7_1412300
OG0002314	TGME49_314320	PF3D7_0410700
OG0002315	TGME49_207760	PF3D7_0409400
OG0002316	TGME49_251620	PF3D7_0408500
OG0002317	TGME49_247320	PF3D7_0519000
OG0002318	TGME49_269900	PF3D7_0518600
OG0002319	TGME49_267580	PF3D7_0518400
OG0002320	TGME49_259660	PF3D7_0512700
OG0002321	TGME49_297940	PF3D7_0508800
OG0002322	TGME49_208530	PF3D7_0629100
OG0002323	TGME49_233838	PF3D7_0628800
OG0002324	TGME49_209050	PF3D7_0623800
OG0002325	TGME49_228000	PF3D7_0619900
OG0002326	TGME49_214920	PF3D7_0615300
OG0002327	TGME49_205570	PF3D7_0608310
OG0002328	TGME49_318140	PF3D7_0323700
OG0002329	TGME49_313010	PF3D7_0320800
OG0002330	TGME49_223410	PF3D7_0315100
OG0002331	TGME49_301010	PF3D7_0314400
OG0002332	TGME49_309810	PF3D7_0309600
OG0002333	TGME49_279400	PF3D7_0306300
OG0002334	TGME49_218420	PF3D7_0302000
OG0002335	TGME49_277895	PF3D7_0104300
OG0002336	TGME49_273370	PF3D7_1145100
OG0002337	TGME49_310460	PF3D7_1144900
OG0002338	TGME49_247730	PF3D7_1139300
OG0002339	TGME49_254730	PF3D7_0709600
OG0002340	TGME49_239250	PF3D7_0930500
OG0002341	TGME49_286210	PF3D7_0927700
OG0002342	TGME49_238190	PF3D7_0923000
OG0002343	TGME49_223110	PF3D7_0915800
OG0002344	TGME49_208780	PF3D7_0915100
OG0002345	TGME49_249380	PF3D7_1121000
OG0002346	TGME49_208718	PF3D7_1113100
OG0002347	TGME49_273950	PF3D7_1111100
OG0002348	TGME49_205220	PF3D7_1110200
OG0002349	TGME49_278950	PF3D7_1107000
OG0002350	TGME49_269840	PF3D7_1368100
OG0002351	TGME49_295350	PF3D7_1366500
OG0002352	TGME49_261050	PF3D7_1359300
OG0002353	TGME49_253860	PF3D7_1349300
OG0002354	TGME49_226400	PF3D7_1344600
OG0002355	TGME49_220270	PF3D7_1341800
OG0002356	TGME49_240210	PF3D7_1340900
OG0002357	TGME49_320480	PF3D7_1340700
OG0002358	TGME49_208820	PF3D7_1337200
OG0002359	TGME49_321570	PF3D7_1323000
OG0002360	TGME49_312530	PF3D7_1321700
OG0002361	TGME49_272010	PF3D7_1309500
OG0002362	TGME49_217570	PF3D7_1308300
OG0002363	TGME49_264690	PF3D7_1304700
OG0002364	TGME49_274060	PF3D7_0823900
OG0002365	TGME49_310190	PF3D7_0823000
OG0002366	TGME49_291680	PF3D7_0822600
OG0002367	TGME49_273760	PF3D7_0818900
OG0002368	TGME49_295680	PF3D7_0802300
OG0002369	TGME49_266850	PF3D7_0724300
OG0002370	TGME49_216170	PF3D7_0716600
OG0002371	TGME49_205720	PF3D7_1029600
OG0002372	TGME49_218820	PF3D7_1006200
OG0002373	TGME49_233020	PF3D7_1006100
OG0002374	TGME49_264440	PF3D7_1246800
OG0002375	TGME49_320670	PF3D7_1239900
OG0002376	TGME49_297780	PF3D7_1239500
OG0002377	TGME49_274080	PF3D7_1235000
OG0002378	TGME49_214470	PF3D7_1233900
OG0002379	TGME49_290040	PF3D7_1229400
OG0002380	TGME49_201710	PF3D7_1226700
OG0002381	TGME49_204540	PF3D7_1220500
OG0002382	TGME49_235350	PF3D7_1220400
OG0002383	TGME49_319870	PF3D7_1203900
OG0002384	TGME49_278990	PF3D7_1202200
OG0002385	TGME49_281430	PF3D7_0213400
OG0002386	TGME49_293900	PF3D7_0212600
OG0002387	TGME49_277010	PF3D7_0206100
OG0002388	TGME49_269650	PF3D7_1474900
OG0002389	TGME49_214110	PF3D7_1472100
OG0002390	TGME49_214850	PF3D7_1467300
OG0002391	TGME49_213800	PF3D7_1451700
OG0002392	TGME49_205470	PF3D7_1451100
OG0002393	TGME49_249320	PF3D7_1450300
OG0002394	TGME49_254490	PF3D7_1448400
OG0002395	TGME49_271930	PF3D7_1447500
OG0002396	TGME49_321400	PF3D7_1433600
OG0002397	TGME49_219460	PF3D7_1429500
OG0002398	TGME49_251850	PF3D7_1423300
OG0002399	TGME49_224110	PF3D7_1414000
OG0002400	TGME49_261850	PF3D7_1411400
OG0002401	TGME49_285230	PF3D7_1407300
OG0002402	TGME49_207060	PF3D7_1405600
OG0002403	TGME49_240710	PF3D7_1402700
OG0002404	TGME49_304970	PF3D7_0417800
OG0002405	TGME49_222910	PF3D7_0413500
OG0002406	TGME49_224860	PF3D7_0410400
OG0002407	TGME49_300290	PF3D7_0530100
OG0002408	TGME49_257730	PF3D7_0527300
OG0002409	TGME49_217540	PF3D7_0517300
OG0002410	TGME49_215700	PF3D7_0515300
OG0002411	TGME49_258130	PF3D7_0513800
OG0002412	TGME49_251680	PF3D7_0511000
OG0002413	TGME49_309120	PF3D7_0507100
OG0002414	TGME49_290640	PF3D7_0505500
OG0002415	TGME49_289070	PF3D7_0504000
OG0002416	TGME49_312990	PF3D7_0630900
OG0002417	TGME49_254780	PF3D7_0630200
OG0002418	TGME49_305800	PF3D7_0628000
OG0002419	TGME49_266640	PF3D7_0627800
OG0002420	TGME49_225710	PF3D7_0627400
OG0002421	TGME49_205600	PF3D7_0627300
OG0002422	TGME49_256760	PF3D7_0626800
OG0002423	TGME49_252370	PF3D7_0622900
OG0002424	TGME49_257180	PF3D7_0605800
OG0002425	TGME49_286440	PF3D7_0323500
OG0002426	TGME49_270070	PF3D7_0320100
OG0002427	TGME49_257720	PF3D7_0319000
OG0002428	TGME49_313690	PF3D7_0313100
OG0002429	TGME49_203630	PF3D7_0304400
OG0002430	TGME49_231210	PF3D7_0304200
OG0002431	TGME49_313830	PF3D7_0106700
OG0002432	TGME49_259240	PF3D7_1144000
OG0002433	TGME49_284570	PF3D7_0713800
OG0002434	TGME49_252270	PF3D7_0710900
OG0002435	TGME49_227600	PF3D7_0710600
OG0002436	TGME49_229310	PF3D7_0709300
OG0002437	TGME49_219310	PF3D7_0708800
OG0002438	TGME49_239330	PF3D7_0706400
OG0002439	TGME49_237220	PF3D7_0705400
OG0002440	TGME49_245570	PF3D7_0705300
OG0002441	TGME49_209260	PF3D7_0927800
OG0002442	TGME49_217740	PF3D7_0922900
OG0002443	TGME49_233520	PF3D7_0917600
OG0002444	TGME49_299180	PF3D7_0910600
OG0002445	TGME49_231080	PF3D7_1130100
OG0002446	TGME49_257150	PF3D7_1128600
OG0002447	TGME49_267350	PF3D7_1125500
OG0002448	TGME49_245670	PF3D7_1124500
OG0002449	TGME49_222290	PF3D7_1124400
OG0002450	TGME49_207820	PF3D7_1113900
OG0002451	TGME49_248400	PF3D7_1113700
OG0002452	TGME49_223680	PF3D7_1113400
OG0002453	TGME49_263070	PF3D7_1108400
OG0002454	TGME49_239790	PF3D7_1107700
OG0002455	TGME49_272900	PF3D7_1107400
OG0002456	TGME49_239260	PF3D7_1105000
OG0002457	TGME49_280610	PF3D7_1366600
OG0002458	TGME49_208320	PF3D7_1363200
OG0002459	TGME49_293820	PF3D7_1362400
OG0002460	TGME49_288860	PF3D7_1362200
OG0002461	TGME49_312200	PF3D7_1355500
OG0002462	TGME49_316140	PF3D7_1353700
OG0002463	TGME49_256000	PF3D7_1353600
OG0002464	TGME49_245590	PF3D7_1345200
OG0002465	TGME49_289650	PF3D7_1342800
OG0002466	TGME49_235880	PF3D7_1340800
OG0002467	TGME49_224950	PF3D7_1337800
OG0002468	TGME49_278870	PF3D7_1329100
OG0002469	TGME49_289680	PF3D7_1320600
OG0002470	TGME49_213350	PF3D7_1317800
OG0002471	TGME49_219700	PF3D7_1317100
OG0002472	TGME49_208070	PF3D7_1316100
OG0002473	TGME49_227450	PF3D7_1308900
OG0002474	TGME49_205490	PF3D7_0828600
OG0002475	TGME49_232450	PF3D7_0803400
OG0002476	TGME49_311310	PF3D7_0802800
OG0002477	TGME49_261080	PF3D7_0718300
OG0002478	TGME49_299070	PF3D7_1037100
OG0002479	TGME49_267550	PF3D7_1032800
OG0002480	TGME49_217010	PF3D7_1031600
OG0002481	TGME49_227360	PF3D7_1027800
OG0002482	TGME49_259690	PF3D7_1023200
OG0002483	TGME49_261210	PF3D7_1017900
OG0002484	TGME49_239710	PF3D7_1017400
OG0002485	TGME49_228330	PF3D7_1012700
OG0002486	TGME49_216670	PF3D7_1011800
OG0002487	TGME49_267080	PF3D7_1008400
OG0002488	TGME49_254110	PF3D7_1251700
OG0002489	TGME49_263500	PF3D7_1250300
OG0002490	TGME49_214520	PF3D7_1244200
OG0002491	TGME49_240910	PF3D7_1243900
OG0002492	TGME49_259260	PF3D7_1239700
OG0002493	TGME49_230960	PF3D7_1234800
OG0002494	TGME49_312050	PF3D7_1231100
OG0002495	TGME49_290290	PF3D7_1225800
OG0002496	TGME49_263530	PF3D7_1215300
OG0002497	TGME49_201680	PF3D7_1212700
OG0002498	TGME49_312520	PF3D7_1207600
OG0002499	TGME49_230380	PF3D7_0210000
OG0002500	TGME49_216860	PF3D7_0209800
OG0002501	TGME49_269310	PF3D7_1468400
OG0002502	TGME49_278730	PF3D7_1467200
OG0002503	TGME49_263060	PF3D7_1466300
OG0002504	TGME49_289690	PF3D7_1462800
OG0002505	TGME49_220860	PF3D7_1459000
OG0002506	TGME49_313100	PF3D7_1450100
OG0002507	TGME49_306640	PF3D7_1448600
OG0002508	TGME49_232380	PF3D7_1448000
OG0002509	TGME49_272290	PF3D7_1446400
OG0002510	TGME49_217450	PF3D7_1441900
OG0002511	TGME49_253900	PF3D7_1440300
OG0002512	TGME49_269140	PF3D7_1437800
OG0002513	TGME49_233010	PF3D7_1431500
OG0002514	TGME49_230860	PF3D7_1430400
OG0002515	TGME49_235620	PF3D7_1412600
OG0002516	TGME49_301390	PF3D7_1405800
OG0002517	TGME49_206690	PF3D7_0423500
OG0002518	TGME49_217820	PF3D7_0418200
OG0002519	TGME49_249180	PF3D7_0417200
OG0002520	TGME49_213870	PF3D7_0413900
OG0002521	TGME49_236080	PF3D7_0409600
OG0002522	TGME49_226510	PF3D7_0405100
OG0002523	TGME49_286050	PF3D7_0529300
OG0002524	TGME49_232660	PF3D7_0527500
OG0002525	TGME49_255220	PF3D7_0516800
OG0002526	TGME49_246100	PF3D7_0516400
OG0002527	TGME49_238950	PF3D7_0511200
OG0002528	TGME49_212220	PF3D7_0504700
OG0002529	TGME49_272440	PF3D7_0503300
OG0002530	TGME49_230220	PF3D7_0502000
OG0002531	TGME49_272420	PF3D7_0629300
OG0002532	TGME49_261580	PF3D7_0617800
OG0002533	TGME49_260420	PF3D7_0616200
OG0002534	TGME49_242580	PF3D7_0614200
OG0002535	TGME49_208020	PF3D7_0613800
OG0002536	TGME49_318310	PF3D7_0610800
OG0002537	TGME49_259130	PF3D7_0607500
OG0002538	TGME49_316730	PF3D7_0603800
OG0002539	TGME49_210790	PF3D7_0603300
OG0002540	TGME49_321340	PF3D7_0321900
OG0002541	TGME49_300200	PF3D7_0320900
OG0002542	TGME49_202370	PF3D7_0320300
OG0002543	TGME49_232760	PF3D7_0320000
OG0002544	TGME49_226970	PF3D7_0317600
OG0002545	TGME49_297500	PF3D7_0308200
OG0002546	TGME49_307610	PF3D7_0305000
OG0002547	TGME49_267810	PF3D7_0106800
OG0002548	TGME49_313422	PF3D7_0103700
OG0002549	TGME49_211390	PF3D7_1144500
OG0002550	TGME49_297070	PF3D7_1140000
OG0002551	TGME49_213550	PF3D7_0714300
OG0002552	TGME49_262610	PF3D7_0713400
OG0002553	TGME49_201400	PF3D7_0711400
OG0002554	TGME49_216870	PF3D7_0934100
OG0002555	TGME49_309170	PF3D7_0929000
OG0002556	TGME49_215250	PF3D7_0924300
OG0002557	TGME49_240690	PF3D7_0922200
OG0002558	TGME49_288630	PF3D7_0919000
OG0002559	TGME49_285700	PF3D7_0916500
OG0002560	TGME49_240890	PF3D7_0915400
OG0002561	TGME49_280730	PF3D7_0910800
OG0002562	TGME49_300060	PF3D7_0904400
OG0002563	TGME49_238050	PF3D7_1136300
OG0002564	TGME49_266030	PF3D7_1132600
OG0002565	TGME49_229990	PF3D7_1132200
OG0002566	TGME49_252440	PF3D7_1128700
OG0002567	TGME49_308000	PF3D7_1122100
OG0002568	TGME49_266390	PF3D7_1117800
OG0002569	TGME49_231420	PF3D7_1116500
OG0002570	TGME49_313180	PF3D7_1114700
OG0002571	TGME49_273445	PF3D7_1103400
OG0002572	TGME49_219540	PF3D7_1367700
OG0002573	TGME49_269960	PF3D7_1362100
OG0002574	TGME49_227948	PF3D7_1360800
OG0002575	TGME49_230100	PF3D7_1360200
OG0002576	TGME49_272910	PF3D7_1357800
OG0002577	TGME49_275750	PF3D7_1350200
OG0002578	TGME49_321660	PF3D7_1341600
OG0002579	TGME49_235340	PF3D7_1341500
OG0002580	TGME49_202750	PF3D7_1340100
OG0002581	TGME49_311290	PF3D7_1331600
OG0002582	TGME49_280740	PF3D7_1331300
OG0002583	TGME49_315720	PF3D7_1327700
OG0002584	TGME49_263323	PF3D7_1325600
OG0002585	TGME49_271350	PF3D7_1324800
OG0002586	TGME49_270910	PF3D7_1318200
OG0002587	TGME49_207710	PF3D7_1315600
OG0002588	TGME49_294920	PF3D7_1314900
OG0002589	TGME49_312430	PF3D7_0828400
OG0002590	TGME49_211680	PF3D7_0827900
OG0002591	TGME49_315640	PF3D7_0823600
OG0002592	TGME49_285350	PF3D7_0822500
OG0002593	TGME49_211040	PF3D7_0821800
OG0002594	TGME49_319950	PF3D7_0818400
OG0002595	TGME49_275690	PF3D7_0816600
OG0002596	TGME49_227440	PF3D7_0803300
OG0002597	TGME49_271030	PF3D7_0802100
OG0002598	TGME49_249390	PF3D7_0802000
OG0002599	TGME49_297230	PF3D7_0727000
OG0002600	TGME49_249900	PF3D7_1037300
OG0002601	TGME49_215590	PF3D7_1034400
OG0002602	TGME49_231350	PF3D7_1025100
OG0002603	TGME49_268890	PF3D7_1022500
OG0002604	TGME49_248830	PF3D7_1013500
OG0002605	TGME49_224900	PF3D7_1008900
OG0002606	TGME49_224050	PF3D7_1007700
OG0002607	TGME49_306970	PF3D7_1251300
OG0002608	TGME49_270930	PF3D7_1249800
OG0002609	TGME49_248310	PF3D7_1243500
OG0002610	TGME49_311500	PF3D7_1237000
OG0002611	TGME49_305240	PF3D7_1235900
OG0002612	TGME49_240600	PF3D7_1232100
OG0002613	TGME49_292140	PF3D7_1228300
OG0002614	TGME49_229650	PF3D7_1226800
OG0002615	TGME49_242070	PF3D7_1223100
OG0002616	TGME49_318610	PF3D7_1222600
OG0002617	TGME49_216000	PF3D7_1221400
OG0002618	TGME49_286730	PF3D7_1216300
OG0002619	TGME49_243920	PF3D7_1211700
OG0002620	TGME49_289910	PF3D7_1205200
OG0002621	TGME49_251810	PF3D7_1204300
OG0002622	TGME49_244110	PF3D7_1203700
OG0002623	TGME49_294010	PF3D7_1203500
OG0002624	TGME49_235170	PF3D7_0219600
OG0002625	TGME49_233190	PF3D7_0218700
OG0002626	TGME49_243570	PF3D7_0217800
OG0002627	TGME49_231890	PF3D7_0211400
OG0002628	TGME49_263190	PF3D7_0206700
OG0002629	TGME49_214320	PF3D7_0204700
OG0002630	TGME49_248600	PF3D7_0204500
OG0002631	TGME49_250770	PF3D7_1468700
OG0002632	TGME49_262690	PF3D7_1460700
OG0002633	TGME49_221700	PF3D7_1458900
OG0002634	TGME49_281500	PF3D7_1458400
OG0002635	TGME49_237460	PF3D7_1452300
OG0002636	TGME49_236650	PF3D7_1445900
OG0002637	TGME49_240860	PF3D7_1444300
OG0002638	TGME49_247610	PF3D7_1443300
OG0002639	TGME49_225930	PF3D7_1439900
OG0002640	TGME49_293570	PF3D7_1438100
OG0002641	TGME49_220930	PF3D7_1431900
OG0002642	TGME49_262410	PF3D7_1428400
OG0002643	TGME49_304460	PF3D7_1422500
OG0002644	TGME49_231140	PF3D7_1421200
OG0002645	TGME49_224580	PF3D7_1420000
OG0002646	TGME49_293180	PF3D7_1416500
OG0002647	TGME49_261060	PF3D7_1413800
OG0002648	TGME49_225800	PF3D7_1413500
OG0002649	TGME49_304680	PF3D7_1409300
OG0002650	TGME49_311430	PF3D7_1407100
OG0002651	TGME49_225125	PF3D7_1404500
OG0002652	TGME49_222840	PF3D7_1403900
OG0002653	TGME49_299200	PF3D7_0418500
OG0002654	TGME49_231970	PF3D7_0405400
OG0002655	TGME49_243800	PF3D7_0525100
OG0002656	TGME49_220610	PF3D7_0520100
OG0002657	TGME49_215460	PF3D7_0519400
OG0002658	TGME49_219290	PF3D7_0517600
OG0002659	TGME49_265320	PF3D7_0515000
OG0002660	TGME49_277550	PF3D7_0514100
OG0002661	TGME49_307030	PF3D7_0513300
OG0002662	TGME49_320640	PF3D7_0510200
OG0002663	TGME49_292170	PF3D7_0508100
OG0002664	TGME49_271440	PF3D7_0507700
OG0002665	TGME49_268590	PF3D7_0506900
OG0002666	TGME49_229630	PF3D7_0628200
OG0002667	TGME49_265450	PF3D7_0624000
OG0002668	TGME49_230210	PF3D7_0621400
OG0002669	TGME49_309940	PF3D7_0609400
OG0002670	TGME49_244520	PF3D7_0321200
OG0002671	TGME49_213690	PF3D7_0319100
OG0002672	TGME49_320210	PF3D7_0308600
OG0002673	TGME49_318510	PF3D7_0303000
OG0002674	TGME49_309090	PF3D7_0111400
OG0002675	TGME49_305560	PF3D7_0103100
OG0002676	TGME49_231640	PF3D7_1141900
OG0002677	TGME49_288380	PF3D7_0708400
OG0002678	TGME49_212930	PF3D7_0930900
OG0002679	TGME49_242730	PF3D7_0928900
OG0002680	TGME49_233110	PF3D7_0920800
OG0002681	TGME49_269250	PF3D7_0912900
OG0002682	TGME49_281545	PF3D7_0912800
OG0002683	TGME49_309740	PF3D7_0909800
OG0002684	TGME49_315350	PF3D7_0906100
